,ID,MONTH,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,TARGET,T1,T2,T3,T4
930,1420,3.5,76.6908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.149408,35.67280615000001,0.0,0.0,1.0,0.0,93.861155,30.0,0.0,0.0,0.0,30.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,342.6643753,3.7175204,12.725862150000001,208.0,11.0,289.0,10.5,269942.0,1,5,6,63,75
931,1425,3.5,2.7422936,0.0,0.0,0.0,0.0,1.765944,0.0,0.0,0.0,0.0,0.0,1.644084,0.0,0.0,0.0,0.0,0.5575482,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,0.5,12.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,21.1801406,0.051314,3.8792742000000002,27.0,0.0,38.0,4.0,729429.0,2,18,1,114,660
932,1426,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45298565,1.18033565,0.1314132,2.0,1.0,11.0,0.5,397.0,3,20,1,63,149
933,1427,3.5,0.29043470000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7565630500000005,0.0,0.0,2.5,1.0,1.0,790.0,1,16,6,114,817
934,1428,3.5,55.79783395,0.0,0.0,0.0,0.0,0.0,1.596448,5.6404502,0.0,0.0,0.0,3.2326799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,111.1813602,30.5,0.0,0.0,3.0,30.0,0.5,0.0,0.0,0.0,0.0,5.0,0.0,580.8237350500001,0.0648048,1.264724,264.0,0.0,273.0,6.0,647727.0,2,4,3,31,941
935,1431,3.5,31.9216805,0.0,0.0,0.0,0.0,1.430345,1.44653,0.0,0.0,0.0,0.0,2.370695,0.0,0.0,0.0,4.76478,0.0,0.0,0.0,1.0,0.0,0.0,25.0,1.5,1.5,3.0,22.0,11.0,0.0,0.0,0.0,0.0,3.0,5.789467585,68.32858920000001,13.1888708,24.1310855,62.0,17.0,98.0,19.5,1016515.0,1,18,4,123,744
936,1432,3.5,13.30393155,0.0,0.0,0.0,0.0,0.0,0.5297349,0.0,0.0,1.57671,0.0,1.0728927,0.0,0.0,0.0,1.2486173,8.62875,0.0,0.0,1.0,0.0,14.77212375,19.0,1.0,0.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,3.0,0.624052045,83.1235944,1.088948,18.638336,58.0,2.5,57.0,8.5,373186.0,1,13,5,102,981
937,1433,3.5,68.33209624999999,0.0,0.0,0.0,0.0,0.0,0.47648500000000005,0.0,0.0,0.0,0.0,0.9421799999999999,0.0,0.0,0.0,0.902826,0.0,0.0,0.0,1.0,0.0,78.59052,28.5,18.5,20.0,2.5,28.0,15.5,0.0,0.0,0.0,0.0,1.0,1915.260976,182.1478245,17.31997425,11.50658245,161.0,36.5,140.5,15.5,1016515.0,0,18,4,73,79
938,1434,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.5,22.0,0.0,1.0,13.5,0.0,0.0,0.0,0.0,67.31377499999999,1.5,443.95126355,17.3515342,0.0,0.0,26.0,0.0,45.0,0.0,211129.0,2,7,4,69,1025
939,1436,3.5,23.958225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.754179999999998,31.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.7814895500001,0.0,1.8272786,323.5,0.0,200.5,3.0,10025.0,2,11,6,63,75
940,1437,3.5,0.70454175,0.0,0.0,0.0,0.0,0.0,0.0,0.096537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,54.38783239999999,0.43889155,2.30220855,17.0,2.5,21.0,2.5,2500.0,2,7,4,30,1092
941,1438,3.5,15.975538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8848892500000001,0.0,0.0,0.0,1.0,0.0,13.11360125,29.0,0.0,0.0,0.0,29.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,304.36811265,0.41811004999999996,12.9998456,100.0,2.0,201.0,4.0,2826.0,1,11,1,114,894
942,1439,3.5,30.85859615,0.0,0.0,0.0,0.0,0.28320300000000004,0.623208,0.0,0.0,0.0,0.0,1.136025,0.0,0.0,0.0,0.0781808,0.8424719999999999,0.0,0.0,1.0,0.0,37.281240000000004,6.0,0.0,0.0,1.0,5.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,5.9902167,0.0820485,2.8036721,6.0,0.5,35.0,3.0,228575.0,1,2,6,63,714
943,1440,3.5,36.276525750000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5496645,0.35232140000000006,0.0,0.0,1.0,0.0,46.947500000000005,26.5,0.0,0.0,0.0,26.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,518.3805697,0.9849899999999999,10.2957048,109.0,0.5,64.5,4.5,2833.0,2,18,4,63,1096
944,1442,3.5,43.7409652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3373778,20.474677,0.0,0.0,1.0,0.0,41.7217,22.0,0.0,0.0,0.0,21.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,46.781503400000005,9.1777182,15.895589999999999,40.0,8.5,38.5,5.5,1016515.0,2,18,6,114,1214
945,1443,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101762,0.0,0.0,0.5,0.0,17.0,0.0,14547.0,3,7,1,114,761
946,1444,3.5,54.4227139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5471199999999999,0.0,0.0,1.0,0.0,56.33179,30.0,3.0,0.0,0.5,30.0,0.5,0.0,0.0,0.0,0.0,0.0,45.44911732,492.84440574999996,0.2705809,2.1766275,309.5,0.5,236.5,6.0,932.0,3,5,0,11,105
947,1446,3.5,96.56690855,0.0,0.0,0.0,0.0,0.0,0.0,0.27470959999999994,0.0,0.0,0.0,0.457905,0.0,0.0,0.0,1.538235,0.23105749999999997,0.0,0.0,1.0,0.0,102.36269999999999,25.5,29.5,27.0,0.0,25.5,3.5,0.0,0.0,0.0,0.0,1.0,26399.257595,1684.3367334999998,23.965796,1.29488725,120.0,6.0,34.5,2.0,93.0,2,17,4,69,881
948,1447,3.5,85.0777179,0.0,0.0,0.0,0.0,0.0,1.296928,20.52400545,0.0,0.0,0.0,1.623448,0.0,0.0,0.0,1.2463829,18.9990192,0.0,0.0,1.0,0.0,87.24891,31.0,0.0,0.0,2.0,31.0,1.0,3.5691642499999996,0.0,0.0,0.0,3.0,0.0,818.3898236,0.9230286,2.8364689999999997,719.5,1.0,580.0,6.0,2688.0,2,20,1,63,1356
949,1449,5.0,86.022576,0.0,0.0,0.0,0.0,0.0,2.7834,0.0,0.0,0.0,0.0,6.0903599999999996,0.0,0.0,0.0,7.39875,0.0,0.0,0.0,0.0,0.0,86.758,23.0,19.0,19.0,8.0,21.0,9.0,0.0,0.0,0.0,0.0,12.0,59.51498937,88.11949495,27.317835499999997,58.5638414,67.0,24.0,58.0,29.0,989769.0,3,4,6,114,697
950,1450,3.5,16.6124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43528,0.0,0.0,0.0,1.0,0.0,0.0,30.5,0.0,0.0,0.0,30.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,546.620181,0.3253356,1.54777125,525.0,0.5,523.0,1.5,4035.0,2,16,1,63,605
951,1453,3.5,29.8818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.555999999999997,29.5,0.0,0.0,0.0,29.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,217.46907025,1.414152,1.556652,155.0,2.0,138.0,3.5,7292.0,2,20,1,63,1153
952,1455,3.5,77.46780720000001,0.0,0.0,0.0,0.0,0.0,1.04674,34.1539796,0.0,0.0,0.0,0.92536,0.0,0.0,0.0,11.086319999999999,2.6385875,0.0,0.0,1.0,0.0,75.24863,30.0,0.0,0.0,1.0,29.5,4.5,0.0,0.0,0.0,0.0,1.5,0.0,754.3237046,7.404741099999999,0.6044200500000001,184.0,11.0,114.0,1.0,225216.0,1,3,1,63,833
953,1456,3.5,20.877728149999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009070700000000001,2.0266081,0.0,0.0,0.0,0.0,7.69528,23.0,0.0,0.0,0.0,26.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,125.04632865,2.3641831,12.464927,180.5,5.0,199.5,17.5,211129.0,3,7,6,63,75
954,1457,3.5,62.41755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,30.5,16.5,4.0,30.5,6.5,0.0,0.0,0.0,0.0,6.5,976.4215078499999,743.947841,33.936014799999995,16.2981019,224.5,9.0,190.0,6.5,23472.0,2,4,4,133,928
955,1460,3.5,2.80608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.710319999999999,0.0,0.0,1.0,0.0,0.0,30.5,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.35386085,0.0,8.2539486,199.0,0.0,250.0,9.0,1224.0,3,11,1,114,1339
956,1461,3.5,91.39371455,0.0,0.0,0.0,0.0,0.77603395,2.10282,9.4092954,0.0,1.48863,0.0,2.3684583999999997,0.0,0.0,0.0,0.0,8.0221175,0.0,0.0,1.0,0.0,121.575075,25.0,16.0,0.0,10.0,25.0,2.5,0.0,0.0,58.250775000000004,0.0,51.5,552.0646478,420.37158259999995,3.51842275,30.017256,261.0,5.0,157.0,17.5,269942.0,2,5,4,69,879
957,1462,4.5,19.852455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.807695000000002,16.5,0.0,0.0,0.0,16.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,18.02632825,0.08898930000000001,0.13266045,34.0,0.5,23.0,0.5,294962.0,3,3,6,63,184
958,1464,3.5,66.801384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.648125,0.0,0.9920899999999999,0.0,0.0,0.0,32.072085,2.06074,0.0,0.0,1.0,0.0,72.9239475,30.0,10.5,10.0,1.0,30.0,15.0,0.0,0.0,0.0,0.0,1.0,28.71233728,484.37054575,56.33901275,75.54091844999999,206.0,22.5,56.0,33.0,2887974.0,3,7,4,63,764
959,1468,3.5,28.651681500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.77515415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.334110000000003,0.0,0.0,1.0,0.0,28.68435,30.5,0.0,0.0,1.0,30.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1476.383206,0.0656344,1.73307405,396.0,0.5,307.0,1.5,602.0,1,4,1,63,605
960,1469,3.5,19.53156975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37610299999999997,0.0,0.0,0.0,1.0,0.0,16.63863,27.0,0.0,0.0,0.0,27.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,325.02358619999995,4.7309702,2.1308976000000004,82.5,5.5,64.5,3.0,1215.0,1,22,4,47,1010
961,1470,3.5,69.4548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,68.76852,25.0,17.5,9.0,0.5,25.5,2.5,0.0,0.0,0.0,0.0,0.0,654.9919929499999,271.2329701,5.2736985,11.8679139,146.0,3.5,171.5,12.0,2887974.0,3,7,4,63,135
962,1471,3.5,61.2265267,0.0,0.0,0.0,0.0,0.0,1.42448,31.6878224,0.0,0.0,0.0,2.362265,0.0,0.0,0.0,0.50612625,0.24370250000000002,0.0,0.0,1.0,0.0,63.43933249999999,28.0,0.0,0.0,3.0,28.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,477.1878708,0.9943141,0.0,77.5,0.5,76.5,0.0,1452887.0,2,15,4,114,569
963,1472,3.5,84.9168136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.382125,0.0,0.0,0.0,0.0,0.0,1.882738,0.0,0.0,0.0,1.0,0.0,92.87054,30.0,17.5,3.0,1.0,29.5,13.0,0.0,0.0,40.7692,0.0,1.5,595.8353087999999,1061.6725685,41.40734855,28.63932345,331.5,30.0,187.5,17.5,22344.0,2,2,4,60,1220
964,1473,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.5,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.683504299999996,0.0,0.0,83.5,0.0,67.0,0.0,762.0,1,21,1,114,660
965,1474,3.5,2.85699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04632,0.0,0.0,1.0,0.0,0.0,16.5,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.24757065,0.0,1.910697,34.0,0.0,76.5,2.0,240682.0,2,4,6,114,645
966,1475,3.5,31.9568979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.438812,0.0,0.0,0.0,1.0,0.0,31.718319,28.0,0.0,0.0,0.0,28.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,544.9170581999999,2.6840743999999996,2.4689856999999997,226.0,1.0,75.5,2.0,3430.0,2,13,6,63,155
967,1476,3.5,93.65007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,94.42472000000001,28.5,29.0,0.0,2.0,28.0,10.5,0.0,0.0,0.0,0.0,3.0,392.79610085,323.26049724999996,13.1222,18.6369761,212.0,17.0,255.5,13.0,16461.0,3,7,6,63,810
968,1479,3.5,45.875529,0.0,0.0,0.0,0.0,0.0,0.0,16.49408,0.0,4.515315,0.0,0.0,0.0,0.0,0.0,1.37763615,1.1152034999999998,0.0,0.0,1.0,0.0,29.98125,26.0,1.5,0.0,0.0,25.0,2.5,0.0,0.0,0.0,0.0,0.0,0.1679614185,381.73314205,1.0414560000000002,0.7367740999999999,54.0,3.0,48.5,1.0,4172.5,3,16,6,63,852
969,1480,3.5,49.745371500000005,0.0,0.0,0.0,0.0,0.0,0.817784,0.0,0.0,0.0,0.0,0.815744,0.0,0.0,0.0,1.6314899999999999,0.0,0.0,0.0,1.0,0.0,53.120125,30.5,0.0,0.0,1.0,30.0,1.5,0.0,0.0,0.0,0.0,1.5,0.0,291.258737,1.2119635,11.148807999999999,228.5,1.5,185.0,8.0,11100.0,2,17,6,63,184
970,1481,3.5,32.257104999999996,0.0,0.0,0.0,0.0,0.0,0.96227,0.0,0.0,0.0,0.0,0.98539,0.0,0.0,0.0,0.0,0.50605,0.0,0.0,1.0,0.0,50.26175,22.0,17.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,132.04303215,82.87110075000001,0.0,0.16985974999999998,82.0,0.0,97.0,1.0,455063.0,0,22,4,102,1156
971,1483,3.5,119.56131825,0.0,0.0,0.0,0.0,0.0,0.72532,0.0,0.0,0.0,0.0,1.4999475500000001,0.0,0.0,0.0,14.036629049999998,0.0,0.0,0.0,1.0,0.0,120.320855,28.0,4.5,2.5,3.0,28.0,6.5,3.4701161000000003,0.0,0.0,0.0,5.0,52.05499215,551.6473936,7.399512,8.14697185,118.0,8.5,249.5,3.0,284766.0,3,23,4,114,905
972,1485,3.5,16.927375400000003,0.0,0.0,0.0,0.0,0.0,0.48590595000000003,0.0,0.0,0.0,0.0,0.45971665,0.0,0.0,0.0,0.0,14.001562499999999,0.0,0.0,1.0,0.0,19.162,10.0,0.0,0.0,1.5,10.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,22.6396065,0.0,0.0,37.0,0.0,105.0,0.0,729429.0,3,17,4,69,563
973,1486,3.5,0.386368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.5,2.0,0.0,0.0,11.0,0.5,0.0,0.0,0.0,0.0,0.0,20.969576975,58.42434300000001,0.0,0.0,14.5,0.5,26.0,0.0,2013.0,1,13,4,135,973
974,1488,3.5,31.196696000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545598,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7292137,0.0,0.21319320000000003,29.0,0.0,32.0,1.0,264333.0,2,6,6,63,1147
975,1489,3.5,6.5652479999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.5,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9773970989999996,12.9491272,0.0,0.307296,39.0,0.0,21.5,1.0,1059.0,0,7,1,13,68
976,1490,3.5,42.4424925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.907,30.3813,0.0,0.0,1.0,0.0,44.48695,28.0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,175.720834,1.8758325999999999,20.072736600000002,122.5,3.0,159.5,9.0,61236.0,1,2,6,114,873
977,1491,3.5,42.9764646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6621139,41.514075,0.0,0.0,1.0,0.0,47.68525,28.5,0.0,0.0,0.0,29.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,187.1294148,0.39448875,2.1091282000000002,112.0,0.5,122.5,2.0,777.0,2,7,1,63,669
978,1492,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.522914050000004,0.0,1.08776025,134.5,0.0,106.0,1.0,38463.0,2,7,4,123,744
979,1494,3.5,16.434067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.972475,20.0,0.0,0.0,0.0,20.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,140.406567,2.2849299000000003,10.407604800000001,43.5,3.0,54.0,7.0,973.0,2,18,6,114,1385
980,1495,3.5,122.35007069999999,0.0,0.0,0.0,0.0,0.0,0.0,10.45952445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6353206,3.583736,0.0,0.0,1.0,0.0,117.593813,31.0,4.0,0.0,0.5,31.0,9.0,0.0,0.0,0.0,0.0,0.0,0.30738352150000003,1298.7504744999999,12.689487300000001,56.0827448,1242.0,13.0,292.5,28.0,69303.0,1,10,1,36,654
981,1496,3.5,73.5079434,0.0,0.0,0.0,0.0,0.77526015,2.8593504000000003,0.0,0.0,1.48326,0.0,2.904792,0.0,0.0,0.0,14.61247235,40.44096,0.0,0.0,1.0,0.0,81.351365,31.0,1.0,0.0,6.0,31.0,8.0,0.0,0.0,0.0,0.0,4.0,0.001436,1250.9259095,10.133088,136.6017448,278.0,8.5,275.0,50.0,461.0,2,7,1,63,493
982,1497,3.5,55.3375334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44594,0.0,0.0,1.0,0.0,48.738,27.5,0.5,0.0,0.0,27.5,2.0,0.0,0.0,39.947199999999995,0.0,0.0,0.011354603999999999,1119.285101,1.476725,0.6507783,91.5,5.0,164.0,1.5,1348.0,2,2,6,114,1191
983,1498,3.5,40.836040000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27365700000000004,0.0,0.0,0.0,2.52634375,10.02506975,0.0,0.0,1.0,0.0,49.24525,18.5,0.0,0.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,71.2875812,0.6183009,2.00897925,36.5,1.5,45.5,9.0,16606.0,1,7,6,26,1367
984,1499,3.5,0.6991425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.257147700000004,0.02305925,2.4012276000000004,69.0,0.5,302.5,4.5,28246.0,2,13,4,114,821
985,1501,3.5,64.87522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34835,0.0,0.0,0.0,0.0,0.0,0.310446,2.8218300000000003,0.0,0.0,1.0,0.0,59.5359,24.0,7.0,3.5,0.0,23.5,1.0,0.0,0.0,0.0,0.0,0.0,51.7399982,200.29464,0.7056385000000001,6.079975199999999,64.0,1.0,85.0,4.0,2887974.0,3,7,4,48,618
986,1502,3.5,36.814070900000004,0.0,0.0,0.0,0.0,0.0,0.0,0.6614244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.833825000000004,31.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3460.2877885000003,0.0,0.9512923,713.0,0.0,356.5,2.0,7818.0,1,13,6,63,160
987,1503,5.0,139.2720835,0.0,0.0,0.0,0.0,0.0,4.93685,0.0,0.0,25.0005,0.0,5.04385,0.0,0.0,0.0,0.0,4.04336,0.0,0.0,0.0,0.0,48.4205,17.0,7.0,0.0,5.0,17.0,1.0,0.0,0.0,0.0,0.0,2110.0,26.22570797,128.0685588,0.0219856,0.0,70.0,1.0,37.0,0.0,2302.0,2,17,1,9,225
988,1504,3.5,20.10645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.6246,27.0,0.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.67134889999994,1.6216011000000001,1.1416936500000001,105.0,1.0,82.0,1.0,12645.0,1,7,1,109,736
989,1505,3.5,53.2071514,0.0,0.0,0.0,0.0,0.0,1.192044,0.0,0.0,0.0,0.0,2.283864,0.0,0.0,0.0,9.8888633,0.0,0.0,0.0,1.0,0.0,53.6204155,23.5,3.5,2.0,2.0,23.0,3.0,0.0,0.0,0.0,0.0,6.0,10.7161477,207.3039843,3.1327268000000004,66.70307025,47.0,3.0,74.0,16.0,2887974.0,3,7,4,60,371
990,1506,3.5,70.240527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5810375,0.8760015,0.0,0.0,1.0,0.0,60.339009999999995,30.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.1816629999998,1.1648959,1.0594608,216.5,1.0,307.0,3.0,1068.0,2,23,6,63,5
991,1508,3.5,44.342808749999996,0.0,0.0,0.0,0.0,0.0,0.0,21.64428595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9048393000000001,7.742744999999999,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,24.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.69625395,1.503369,9.8565519,129.5,2.0,171.5,12.0,2112.0,1,2,6,114,574
992,1509,3.5,0.31713310000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32065935,0.0,0.0,1.0,0.0,0.0,3.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1231961,0.0,0.1769145,1.0,0.0,267.0,0.0,272.0,1,21,1,114,761
993,1510,3.5,46.3512178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.354357799999999,0.0,0.0,0.0,1.0,0.0,45.65885,28.0,0.0,0.0,0.0,27.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,188.86795705,5.4032108,15.73229845,93.0,8.5,50.0,17.0,47869.0,2,7,6,114,984
994,1511,3.5,35.3738694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4499575999999998,28.438153800000002,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.37975165,0.9244840000000001,0.0,42.5,1.0,75.0,0.0,8674.0,2,13,1,63,1153
995,1512,3.5,61.751081,0.0,0.0,0.0,0.0,1.5499100000000001,2.15215,6.422625,0.0,0.0,0.0,3.46701,0.0,0.0,0.0,5.54194475,14.47584,0.0,0.0,1.0,0.0,56.45778,30.5,0.0,0.0,4.0,31.0,5.5,0.0,0.0,0.0,0.0,6.5,0.0,858.7285710000001,6.54151975,6.105919999999999,655.0,6.0,377.0,6.5,16505.0,2,5,6,63,1147
996,1513,3.5,56.34501,0.0,0.0,0.0,0.0,0.0,2.614275,0.0,0.0,0.0,0.0,3.1025099999999997,0.0,0.0,0.0,3.9583844999999998,0.0,0.0,0.0,1.0,0.0,29.2589902,31.0,18.0,13.0,7.0,31.0,4.0,0.0,0.0,18.7732,0.0,7.5,243.12162645,2960.475214,4.5490547,1.8851521,682.5,5.5,369.5,5.5,455063.0,2,22,4,114,302
